Date,Copper_US_Tonne,Cobalt_US_Tonne,Oil_US_barrel,Maize_K_50Kg
22-Aug-13,7320,19944.35156,105.5,68.83333333
23-Aug-13,7360,19944.35156,106.41,68.83333333
26-Aug-13,7320,19944.35156,106.5,68.83333333
27-Aug-13,7320,19944.35156,111.56,68.83333333
28-Aug-13,7290,19944.35156,109.95,68.83333333
29-Aug-13,7153,19944.35156,108.78,68.83333333
30-Aug-13,7100,19944.35156,108.86,68.83333333
2-Sep-13,7238,29122.766,107.26,68.83333333
3-Sep-13,7240.402085,29122.766,108.03,68.83333333
4-Sep-13,7124,29122.766,107.21,68.83333333
5-Sep-13,7108,29122.766,107.73,68.83333333
6-Sep-13,7160,29122.766,108.38,68.83333333
9-Sep-13,7196,29122.766,105.63,68.83333333
10-Sep-13,7170,29122.766,104.35,68.83333333
11-Sep-13,7170,29122.766,105.2,67.11111111
12-Sep-13,7060,29122.766,106.16,67.11111111
13-Sep-13,7041,29122.766,106.11,67.11111111
16-Sep-13,7085,29122.766,104.23,67.11111111
17-Sep-13,7075,29122.766,103.39,67.11111111
18-Sep-13,7184,29122.766,106.27,67.11111111
19-Sep-13,7335,29122.766,103.75,67.11111111
20-Sep-13,7280,29122.766,104.69,67.11111111
23-Sep-13,7245,29122.766,103.55,67.11111111
24-Sep-13,7147,29122.766,104.11,67.11111111
25-Sep-13,7197.5,29122.766,103.11,67.11111111
26-Sep-13,7251,29122.766,104.08,67.11111111
27-Sep-13,7300,29122.766,103.81,67.11111111
30-Sep-13,7312,29122.766,102.88,67.11111111
1-Oct-13,7199,24206.508,102.24,67.11111111
2-Oct-13,7279,24206.508,103.48,67.11111111
3-Oct-13,7185,24206.508,103.44,67.52777778
4-Oct-13,7261,24206.508,104.2,67.52777778
7-Oct-13,7247,24206.508,104.58,67.52777778
8-Oct-13,7240,24206.508,104.93,67.52777778
9-Oct-13,7100,24206.508,104.09,67.52777778
10-Oct-13,7146,24206.508,106.49,67.52777778
11-Oct-13,7200,24206.508,106.1,67.52777778
14-Oct-13,7255,24206.508,105.87,67.52777778
15-Oct-13,7240,24206.508,104.97,67.52777778
16-Oct-13,7262,24206.508,106.99,67.52777778
17-Oct-13,7231,24206.508,105.18,67.52777778
18-Oct-13,7248,24206.508,105.78,67.52777778
21-Oct-13,7245,24206.508,105.2,67.52777778
22-Oct-13,7333,24206.508,105.54,67.52777778
23-Oct-13,7172,24206.508,104.38,67.52777778
24-Oct-13,7176,24206.508,103.23,67.52777778
25-Oct-13,7187,24206.508,103.19,67.52777778
28-Oct-13,7190,24206.508,105.24,67.52777778
29-Oct-13,7205,24206.508,104.11,67.52777778
30-Oct-13,7290,24206.508,105.5,67.52777778
31-Oct-13,7250,24206.508,104.21,67.52777778
1-Nov-13,7245,25593.29636,102.07,67.52777778
4-Nov-13,7150,25593.29636,102.66,67.52777778
5-Nov-13,7161,25593.29636,101.96,67.52777778
6-Nov-13,7115,25593.29636,101.56,67.52777778
7-Nov-13,7146,25593.29636,100.31,68.00694444
8-Nov-13,7170,25593.29636,101.82,68.00694444
11-Nov-13,7173,25593.29636,101.87,68.00694444
12-Nov-13,7122,25593.29636,101.49,68.00694444
13-Nov-13,6981,25593.29636,102.64,68.00694444
14-Nov-13,6993,25593.29636,105.22,69.57638889
15-Nov-13,7010,25593.29636,104.26,69.57638889
18-Nov-13,6970,25593.29636,102.73,69.57638889
19-Nov-13,7020,25593.29636,103.48,69.57638889
20-Nov-13,7095,25593.29636,105.23,69.57638889
21-Nov-13,7099,25593.29636,106.48,69.58
22-Nov-13,7065,25593.29636,106.58,69.58
25-Nov-13,7020,25593.29636,105.84,69.58
26-Nov-13,7020,25593.29636,106.61,69.58
27-Nov-13,7055,25593.29636,106.46,69.58
28-Nov-13,6975,25593.29636,105.71,69.58
29-Nov-13,6960,25593.29636,105.69,69.78
2-Dec-13,7095,26117.45375,107.42,69.78
3-Dec-13,7122,26117.45375,109.1,69.78
4-Dec-13,7135,26117.45375,107.27,69.78
5-Dec-13,7159,26117.45375,106.26,69.78
6-Dec-13,7220,26117.45375,107.06,69.78
9-Dec-13,7226,26117.45375,105.23,69.78
10-Dec-13,7255,26117.45375,105.53,69.78
11-Dec-13,7290,26117.45375,105.87,69.78
12-Dec-13,7282,26117.45375,104.48,73.58
13-Dec-13,7255.5,26117.45375,104.88,73.58
16-Dec-13,7290,26117.45375,107.57,73.58
17-Dec-13,7280,26117.45375,105.11,73.58
18-Dec-13,7270,26117.45375,105.95,73.58
19-Dec-13,7201,26117.45375,106.27,73.58
20-Dec-13,7240,26117.45375,107.84,73.58
23-Dec-13,7241,26117.45375,107.33,73.58
24-Dec-13,7283,26117.45375,108.14,73.58
25-Dec-13,7284,26118.45375,108.14,73.58
26-Dec-13,7284,26117.45375,108.2,73.58
27-Dec-13,7283,26117.45375,108.33,73.58
30-Dec-13,7402,26117.45375,108.39,73.58
31-Dec-13,7360,26117.45375,106.87,73.58
2-Jan-14,7393,26496.84643,104.02,85.6
3-Jan-14,7315,26496.84643,104.5,85.6
6-Jan-14,7325,26496.84643,103.23,85.6
7-Jan-14,7351,26496.84643,103.65,85.6
8-Jan-14,7344.5,26496.84643,103.57,85.6
9-Jan-14,7213,26496.84643,103.01,85.6
10-Jan-14,7302.5,26496.84643,103.33,85.6
13-Jan-14,7329,26496.84643,102.52,85.6
14-Jan-14,7280,26496.84643,102.02,85.6
15-Jan-14,7352.5,26496.84643,103.05,85.6
16-Jan-14,7310,26496.84643,103.73,85.6
17-Jan-14,7340,26496.84643,102.74,85.6
20-Jan-14,7314,26496.84643,102.6,85.6
21-Jan-14,7339,26496.84643,103.15,85.6
22-Jan-14,7292,26496.84643,104.03,85.6
23-Jan-14,7206,26496.84643,103.78,85.6
24-Jan-14,7180,26496.84643,104.07,85.6
27-Jan-14,7150,26496.84643,102.89,85.6
28-Jan-14,7140,26496.84643,103.45,85.6
29-Jan-14,7127,26496.84643,104.26,85.6
30-Jan-14,7095,26496.84643,103.78,85.6
31-Jan-14,7065,26496.84643,102.32,85.6
3-Feb-14,7038,25578.61415,102.16,85.35
4-Feb-14,7055,25578.61415,101.69,85.35
5-Feb-14,7039,25578.61415,102.17,85.35
6-Feb-14,7130,25578.61415,102.2,85.35
7-Feb-14,7143,25578.61415,102.4,85.35
10-Feb-14,7095,25578.61415,103.11,85.35
11-Feb-14,7076,25578.61415,105.41,85.35
12-Feb-14,7156,25578.61415,104.35,85.35
13-Feb-14,7111,25578.61415,104.96,85.35
14-Feb-14,7155,25578.61415,104.66,85.35
17-Feb-14,7175,25578.61415,105.02,85.35
18-Feb-14,7200,25578.61415,105.56,85.35
19-Feb-14,7182,25578.61415,105.43,85.35
20-Feb-14,7157,25578.61415,106.78,85.35
21-Feb-14,7160,25578.61415,106.24,85.35
24-Feb-14,7077,25578.61415,106.51,85.35
25-Feb-14,7065,25578.61415,105.9,85.35
26-Feb-14,7026,25578.61415,106.11,85.35
27-Feb-14,7026,25578.61415,105.26,85.35
28-Feb-14,7010,25578.61415,105.14,85.35
3-Mar-14,6968,23032.04612,106.56,85.19
4-Mar-14,7050,23032.04612,104.98,85.19
5-Mar-14,7335,23032.04612,102.93,85.19
6-Mar-14,7055,23032.04612,103.88,85.19
7-Mar-14,6783,23032.04612,104.46,85.19
10-Mar-14,6649,23032.04612,103.51,85.19
11-Mar-14,6475,23032.04612,103.54,85.19
12-Mar-14,6506,23032.04612,103.58,85.19
13-Mar-14,6415,23032.04612,102.84,85.19
14-Mar-14,6469.5,23032.04612,104.18,85.19
17-Mar-14,6480,23032.04612,102.39,85.19
18-Mar-14,6483,23032.04612,102.65,85.19
19-Mar-14,6553,23032.04612,102.42,85.19
20-Mar-14,6435,23032.04612,102.53,85.19
21-Mar-14,6480.5,23032.04612,103.3,85.19
24-Mar-14,6473,23032.04612,102.91,85.19
25-Mar-14,6603,23032.04612,103.28,85.19
26-Mar-14,6510.5,23032.04612,103.42,85.19
27-Mar-14,6563,23032.04612,104.03,85.19
28-Mar-14,6670,23032.04612,104.36,85.19
31-Mar-14,6650,23032.04612,103.52,85.19
1-Apr-14,6660,27806.29167,101.75,85.24
2-Apr-14,6680,27806.29167,101.03,85.24
3-Apr-14,6642.5,27806.29167,102.33,85.24
4-Apr-14,6619,27806.29167,102.83,85.24
7-Apr-14,6677,27806.29167,102.57,85.24
8-Apr-14,6671.5,27806.29167,103.68,85.24
9-Apr-14,6617,27806.29167,103.66,85.24
10-Apr-14,6656,27806.29167,103.56,85.24
11-Apr-14,6670,27806.29167,103.32,85.24
14-Apr-14,6667,27806.29167,104.57,85.24
15-Apr-14,6541,27806.29167,103.97,85.24
16-Apr-14,6619.5,27806.29167,105.51,85.24
17-Apr-14,6649,27806.29167,105.33,85.24
18-Apr-14,6649,27806.29167,105.33,85.24
21-Apr-14,6649,27806.29167,105.33,85.24
22-Apr-14,6670.5,27806.29167,105.17,85.24
23-Apr-14,6670.5,27806.29167,105.38,85.24
24-Apr-14,6753.5,27806.29167,106.17,85.24
25-Apr-14,6765.5,27806.29167,105.21,85.24
28-Apr-14,6745.5,27806.29167,103.85,85.24
29-Apr-14,6715,27806.29167,103.73,85.24
30-Apr-14,6642,27806.29167,103.09,85.24
1-May-14,6646,28507.15149,102.93,76.71
2-May-14,6719.5,28507.15149,103.57,76.71
5-May-14,6719.5,28507.15149,102.59,76.71
6-May-14,6720,28507.15149,102.63,76.71
7-May-14,6655,28507.15149,103.43,76.71
8-May-14,6730,28507.15149,103.28,76.71
9-May-14,6746,28507.15149,102.88,76.71
12-May-14,6879,28507.15149,103.34,76.71
13-May-14,6847,28507.15149,104.46,76.71
14-May-14,6920.5,28507.15149,104.56,76.71
15-May-14,6890,28507.15149,105.96,76.71
16-May-14,6860,28507.15149,105,76.71
19-May-14,6930,28507.15149,104.61,76.71
20-May-14,6885.5,28507.15149,105.47,76.71
21-May-14,6832,28507.15149,105.64,76.71
22-May-14,6876,28507.15149,105.49,76.71
23-May-14,6928.5,28507.15149,105.77,76.71
26-May-14,6928.5,28507.15149,105.75,76.71
27-May-14,6934,28507.15149,105.46,76.71
28-May-14,6945,28507.15149,105.47,76.71
29-May-14,6885,28507.15149,105.14,76.71
30-May-14,6850,28507.15149,104.71,76.71
2-Jun-14,6935,27034.18839,103.85,69.25
3-Jun-14,6868,27034.18839,103.95,69.25
4-Jun-14,6790,27034.18839,103.2,69.25
5-Jun-14,6780.5,27034.18839,103.92,69.25
6-Jun-14,6690,27034.18839,103.61,69.25
9-Jun-14,6672,27034.18839,104.94,69.25
10-Jun-14,6676,27034.18839,104.35,69.25
11-Jun-14,6691,27034.18839,105.07,69.25
12-Jun-14,6621,27034.18839,108.35,69.25
13-Jun-14,6655.5,27034.18839,107.82,69.25
16-Jun-14,6691,27034.18839,108,69.25
17-Jun-14,6705,27034.18839,109.2,69.25
18-Jun-14,6710,27034.18839,109.92,69.25
19-Jun-14,6725,27034.18839,110.41,69.25
20-Jun-14,6820,27034.18839,110.25,69.25
23-Jun-14,6885,27034.18839,109.11,69.25
24-Jun-14,6885,27034.18839,110.67,69.25
25-Jun-14,6915,27034.18839,109.71,69.25
26-Jun-14,6955,27034.18839,108.6,69.25
27-Jun-14,6945,27034.18839,108.85,69.25
30-Jun-14,7015,27034.18839,107.93,69.25
1-Jul-14,7020,27545.27061,107.91,69.25
2-Jul-14,7125,27545.27061,106.67,69.25
3-Jul-14,7175,27545.27061,107.04,69.25
4-Jul-14,7150,27545.27061,106.57,69.25
7-Jul-14,7125,27545.27061,106.27,69.25
8-Jul-14,7130,27545.27061,105.38,69.25
9-Jul-14,7125,27545.27061,104.47,69.25
10-Jul-14,7162,27545.27061,105.76,69.25
11-Jul-14,7156,27545.27061,104.34,69.25
14-Jul-14,7125,27545.27061,104.86,69.25
15-Jul-14,7130,27545.27061,104.93,69.25
16-Jul-14,7078,27545.27061,102.27,69.25
17-Jul-14,7070,27545.27061,105.11,69.25
18-Jul-14,6985,27545.27061,104.14,69.25
21-Jul-14,7026,27545.27061,104.84,69.25
22-Jul-14,7040,27545.27061,104.31,69.25
23-Jul-14,7045,27545.27061,104.98,69.25
24-Jul-14,7170,27545.27061,104.27,69.25
25-Jul-14,7130,27545.27061,105.95,69.25
28-Jul-14,7120,27545.27061,104.79,67.75
29-Jul-14,7085,27545.27061,105.31,67.75
30-Jul-14,7125.5,27545.27061,103.66,67.75
31-Jul-14,7115,27545.27061,103.9,67.75
1-Aug-14,7074.5,24316.738,103.44,67.75
4-Aug-14,7130.5,24316.738,104.1,67.8
5-Aug-14,7055,24316.738,103.3,67.8
6-Aug-14,6970.5,24316.738,103.08,67.8
7-Aug-14,7000,24316.738,104.8,67.8
8-Aug-14,6995,24316.738,103.29,67.8
11-Aug-14,6995,24316.738,103,67.86
12-Aug-14,6970,24316.738,102.03,67.86
13-Aug-14,6890,24316.738,103.08,67.86
14-Aug-14,6825,24316.738,99.19,67.86
15-Aug-14,6875,24316.738,101.95,67.86
18-Aug-14,6906,24316.738,100.64,67.28
19-Aug-14,6870,24316.738,100.45,67.28
20-Aug-14,7011,24316.738,100.97,67.28
21-Aug-14,7015,24316.738,101.44,67.28
22-Aug-14,7076,24316.738,101.1,67.28
25-Aug-14,7076,24316.738,101.78,67.28
26-Aug-14,7055,24316.738,101.37,67.28
27-Aug-14,7032,24316.738,101.73,67.28
28-Aug-14,6934,24316.738,101.49,67.28
29-Aug-14,6984,24316.738,101.98,67.28
1-Sep-14,6942,#VALUE!,101.89,67.28
2-Sep-14,6968,#VALUE!,99.86,67.28
3-Sep-14,6904,#VALUE!,101.5,67.28
4-Sep-14,6931,#VALUE!,100.6,67.28
5-Sep-14,6975,#VALUE!,99.83,67.28
8-Sep-14,6990.5,28481.93055,99.71,67.22
9-Sep-14,6841,28481.93055,98.54,67.22
10-Sep-14,6871,28481.93055,97.56,67.22
11-Sep-14,6835,28481.93055,97.54,67.22
12-Sep-14,6838,28481.93055,96.66,67.22
15-Sep-14,6820.5,28481.93055,95.26,67.22
16-Sep-14,6901,28481.93055,97.75,67.22
17-Sep-14,6932,28481.93055,97.19,67.22
18-Sep-14,6845,28481.93055,96.36,67.22
19-Sep-14,6835.5,28481.93055,97.2,67.11111111
22-Sep-14,6721,28481.93055,96.44,67.11111111
23-Sep-14,6720.5,28481.93055,95.86,67.11111111
24-Sep-14,6742.5,28481.93055,95.89,67.11111111
25-Sep-14,6697,28481.93055,95.98,67.11111111
26-Sep-14,6718,28481.93055,95.84,67.11111111
29-Sep-14,6744,28481.93055,95.89,67.66666667
30-Sep-14,6668,28481.93055,94.07,67.66666667
1-Oct-14,6680,28559.46281,93.17,67.67
2-Oct-14,6601,28559.46281,92.82,67.67
3-Oct-14,6642,28559.46281,91.39,67.67
6-Oct-14,6715,28559.46281,91.82,67.67
7-Oct-14,6670,28559.46281,90.74,67.67
8-Oct-14,6640,28559.46281,90.48,67.67
9-Oct-14,6725,28559.46281,86.92,67.67
10-Oct-14,6645,28559.46281,88.76,67.67
13-Oct-14,6710,28559.46281,87.49,67.67
14-Oct-14,6800,28559.46281,83.82,67.67
15-Oct-14,6642,28559.46281,81.32,67.67
16-Oct-14,6553,28559.46281,82.53,67.67
17-Oct-14,6639,28559.46281,84.35,67.67
20-Oct-14,6565,28559.46281,83.77,67.67
21-Oct-14,6669,28559.46281,84.44,67.67
22-Oct-14,6630,28559.46281,82.42,67.67
23-Oct-14,6694,28559.46281,84.42,67.67
24-Oct-14,6691,28559.46281,84.39,67.67
27-Oct-14,6730,28559.46281,83.54,67.44
28-Oct-14,6795,28559.46281,84.61,67.44
29-Oct-14,6816,28559.46281,85.14,67.44
30-Oct-14,6741,28559.46281,84.12,67.44
31-Oct-14,6695,28559.46281,84.25,67.44
3-Nov-14,6720,27788.09091,83.36,67.44
4-Nov-14,6648,27788.09091,81.98,67.44
5-Nov-14,6638,27788.09091,82.09,67.44
6-Nov-14,6660,27788.09091,81.7,67.44
7-Nov-14,6715.5,27788.09091,82.37,67.44
10-Nov-14,6665,27788.09091,81.14,67.44
11-Nov-14,6693,27788.09091,80.33,67.44
12-Nov-14,6682,27788.09091,79.14,67.44
13-Nov-14,6659,27788.09091,76.41,67.44
14-Nov-14,6705,27788.09091,77.69,67.44
17-Nov-14,6704,27788.09091,77.31,67.44
18-Nov-14,6631,27788.09091,76.45,67.44
19-Nov-14,6690,27788.09091,76.2,67.44
20-Nov-14,6665,27788.09091,77.68,67.44
21-Nov-14,6726,27788.09091,78.18,67.44
24-Nov-14,6675,27788.09091,77.65,67.44
25-Nov-14,6607,27788.09091,75.85,67.44
26-Nov-14,6572,27788.09091,74.71,67.44
27-Nov-14,6560,27788.09091,70.59,67.44
28-Nov-14,6351,27788.09091,68.18,67.44
1-Dec-14,6449,27013.9899,70.78,67.44
2-Dec-14,6415,27013.9899,69.86,67.44
3-Dec-14,6381,27013.9899,68.84,67.44
4-Dec-14,6475,27013.9899,67.9,67.44
5-Dec-14,6452,27013.9899,67.55,67.44
8-Dec-14,6410,27013.9899,64.37,67.44
9-Dec-14,6481,27013.9899,64.47,67.44
10-Dec-14,6415,27013.9899,63.21,67.44
11-Dec-14,6465,27013.9899,61.12,67.44
12-Dec-14,6491,27013.9899,60.36,67.44
15-Dec-14,6400,27013.9899,59.19,67.44
16-Dec-14,6365,27013.9899,56.97,67.44
17-Dec-14,6368,27013.9899,59.15,67.44
18-Dec-14,6315,27013.9899,57.82,67.44
19-Dec-14,6400,27013.9899,59.75,67.44
22-Dec-14,6355.5,27013.9899,59.21,67.44
23-Dec-14,6330.5,27013.9899,59.55,67.44
24-Dec-14,6330.5,27013.9899,58.3,67.44
25-Dec-14,6330.5,27013.9899,58.3,67.44
26-Dec-14,6330.5,27013.9899,57.55,67.44
29-Dec-14,6291,27013.9899,56.22,67.44
30-Dec-14,6326,27013.9899,55.74,67.44
31-Dec-14,6326,27013.9899,55.56,67.44
1-Jan-15,6326,29091.913,56.9,68.91
2-Jan-15,6255.5,29091.913,55.49,68.91
5-Jan-15,6150,29091.913,52.43,68.91
6-Jan-15,6150,29091.913,50.34,68.91
7-Jan-15,6116,29091.913,50.6,68.91
8-Jan-15,6104,29091.913,50.32,68.91
9-Jan-15,6090.5,29091.913,49.57,68.91
12-Jan-15,6019,29091.913,46.35,68.91
13-Jan-15,5861,29091.913,45.95,68.91
14-Jan-15,5548,29091.913,47.85,68.91
15-Jan-15,5630,29091.913,46.54,68.91
16-Jan-15,5716,29091.913,48.44,68.91
19-Jan-15,5674,29091.913,47.17,68.91
20-Jan-15,5701,29091.913,46.88,68.91
21-Jan-15,5772,29091.913,47.19,68.91
22-Jan-15,5665,29091.913,47.89,68.91
23-Jan-15,5520,29091.913,47.36,68.91
26-Jan-15,5580,29091.913,46.9,68.91
27-Jan-15,5421.5,29091.913,47.46,68.91
28-Jan-15,5485,29091.913,46.99,68.91
29-Jan-15,5400,29091.913,47.75,68.91
30-Jan-15,5495.5,29091.913,51.55,68.91
2-Feb-15,5501,25507.61511,54.46,68.91
3-Feb-15,5695,25507.61511,56.63,68.91
4-Feb-15,5705.5,25507.61511,54.35,68.91
5-Feb-15,5720,25507.61511,56.88,68.91
6-Feb-15,5650,25507.61511,57.09,68.91
9-Feb-15,5674,25507.61511,57.09,68.91
10-Feb-15,5597,25507.61511,56.38,68.91
11-Feb-15,5605,25507.61511,55.2,68.91
12-Feb-15,5741,25507.61511,56.75,68.91
13-Feb-15,5736,25507.61511,59.79,68.91
16-Feb-15,5750,25507.61511,60.05,68.91
17-Feb-15,5649.5,25507.61511,60.48,68.91
18-Feb-15,5745.5,25507.61511,57.33,68.91
19-Feb-15,5750,25507.61511,58.92,68.91
20-Feb-15,5693,25507.61511,58.21,68.91
23-Feb-15,5672,25507.61511,56.94,68.91
24-Feb-15,5785,25507.61511,56.82,68.91
25-Feb-15,5775,25507.61511,59.47,68.91
26-Feb-15,5889,25507.61511,58.6,68.91
27-Feb-15,5896,25507.61511,60.62,68.91
2-Mar-15,5906,24428.24782,58.64,68.91
3-Mar-15,5822,24428.24782,60.15,68.91
4-Mar-15,5840,24428.24782,59.88,68.91
5-Mar-15,5836,24428.24782,59.46,68.91
6-Mar-15,5746,24428.24782,58.34,68.91
9-Mar-15,5875,24428.24782,57.39,68.91
10-Mar-15,5765,24428.24782,55.62,68.91
11-Mar-15,5731,24428.24782,56.38,68.91
12-Mar-15,5845,24428.24782,55.92,68.91
13-Mar-15,5859,24428.24782,53.01,68.91
16-Mar-15,5850,24428.24782,52.81,68.91
17-Mar-15,5785,24428.24782,51.9,68.91
18-Mar-15,5670,24428.24782,54.08,68.91
19-Mar-15,5854,24428.24782,53.14,68.91
20-Mar-15,6045.5,24428.24782,54.03,68.91
23-Mar-15,6120.5,24428.24782,54.49,68.91
24-Mar-15,6146,24428.24782,53.99,68.91
25-Mar-15,6125,24428.24782,57.44,68.91
26-Mar-15,6174,24428.24782,56.63,68.91
27-Mar-15,6055.5,24428.24782,55.01,68.91
30-Mar-15,6056.5,24429.24782,55.01,68.91
31-Mar-15,6041,24428.24782,54.37,68.91
1-Apr-15,6045,26805.35732,55.88,68.91
2-Apr-15,5985,26805.35732,54.1,68.91
3-Apr-15,5985,26805.35732,54.1,68.91
6-Apr-15,5985,26805.35732,54.1,68.91
7-Apr-15,6065,26805.35732,57.23,68.91
8-Apr-15,6011,26805.35732,55.2,68.91
9-Apr-15,5996,26805.35732,55.67,68.91
10-Apr-15,6040,26805.35732,57.18,68.91
13-Apr-15,5990,26805.35732,57.95,68.91
14-Apr-15,5945,26805.35732,58.44,68.91
15-Apr-15,5955,26805.35732,59.78,68.91
16-Apr-15,6060.5,26805.35732,61.74,68.91
17-Apr-15,6060,26805.35732,61.64,68.91
20-Apr-15,5981,26805.35732,61.68,68.91
21-Apr-15,5946,26805.35732,59.76,68.91
22-Apr-15,5912,26805.35732,61.26,68.91
23-Apr-15,5941,26805.35732,62.82,68.91
24-Apr-15,6030,26805.35732,63.44,68.91
27-Apr-15,6065,26805.35732,62.39,68.91
28-Apr-15,6118,26805.35732,62.76,68.91
29-Apr-15,6146,26805.35732,64.19,68.91
30-Apr-15,6335.5,26805.35732,65.26,68.91
1-May-15,6400,28553.55703,64.84,68.91
4-May-15,6400,28553.55703,64.88,68.91
5-May-15,6480.5,28553.55703,66.53,68.91
6-May-15,6391,28553.55703,65.63,68.91
7-May-15,6400,28553.55703,63.89,68.91
8-May-15,6390,28553.55703,64.01,68.91
11-May-15,6365,28553.55703,63.49,68.91
12-May-15,6440,28553.55703,65.65,68.91
13-May-15,6405.5,28553.55703,64.79,68.91
14-May-15,6401.5,28553.55703,65.34,68.91
15-May-15,6416,28553.55703,64.82,68.91
18-May-15,6380,28553.55703,64.24,68.91
19-May-15,6221,28553.55703,62.52,68.91
20-May-15,6225,28553.55703,63,68.91
21-May-15,6255,28553.55703,64.04,68.91
22-May-15,6162,28553.55703,63.21,68.91
25-May-15,6162,28553.55703,63.71,68.91
26-May-15,6106.5,28553.55703,61.9,68.91
27-May-15,6081,28553.55703,60.26,68.91
28-May-15,6095,28553.55703,60.2,68.91
29-May-15,6015.5,28553.55703,63.48,68.91
1-Jun-15,6025,28553.55703,63.18,68.91
2-Jun-15,6040,28553.55703,63.57,68.91
3-Jun-15,6012,28553.55703,62.42,68.91
4-Jun-15,5916,28553.55703,60.7,68.91
5-Jun-15,5937,28553.55703,62,68.91
8-Jun-15,5948,28553.55703,61.33,68.91
9-Jun-15,5970,28553.55703,64.15,68.91
10-Jun-15,6030,28553.55703,63.83,68.91
11-Jun-15,5880,28553.55703,63.54,68.91
12-Jun-15,5912,28553.55703,62.4,68.91
15-Jun-15,5815,30819.67847,61.67,68
16-Jun-15,5750,30719.67951,61.93,68
17-Jun-15,5745,30619.68055,62.06,68
18-Jun-15,5756,30264.68426,62.65,68
19-Jun-15,5660,30379.68306,61.61,68
22-Jun-15,5655,30552.68125,61.79,68
23-Jun-15,5780.5,30642.68031,63.27,68
24-Jun-15,5739.5,30742.67927,62.13,68
25-Jun-15,5770,30741.67928,61.77,68
26-Jun-15,5755.5,30841.67824,62.04,68
29-Jun-15,5795,30889.67774,60.69,70.36
30-Jun-15,5765.5,33499.65051,61.85,70.36
1-Jul-15,5775,33221.65341,60.85,70.36
2-Jul-15,5795,32593.65996,60.45,70.36
3-Jul-15,5760,32559.66031,59.17,70.36
6-Jul-15,5760,32559.66031,59.17,70.36
7-Jul-15,5760,32559.66031,59.17,70.36
8-Jul-15,5520,32227.66378,56.43,70.36
9-Jul-15,5631,32159.66449,57.78,70.36
10-Jul-15,5590.5,32154.66454,57.65,70.36
13-Jul-15,5591.441666,31649.66981,56.52,70
14-Jul-15,5564.941942,31599.67033,57.6,70
15-Jul-15,5531.442292,31379.67262,56.04,70
16-Jul-15,5564.941942,31374.67268,56.3,70
17-Jul-15,5480.942819,31069.67586,55.39,70
20-Jul-15,5479.942829,31314.6733,55.01,70
21-Jul-15,5454.94309,31060.67595,54.97,70
22-Jul-15,5361.94406,31056.67599,54.81,70
23-Jul-15,5274.944968,31052.67604,54.14,70
24-Jul-15,5262.945093,31048.67608,53.3,70
27-Jul-15,5262.945093,30544.68134,51.81,71.2
28-Jul-15,5187.945876,30790.67877,51.99,71.2
29-Jul-15,5299.944707,30749.6792,52.91,71.2
30-Jul-15,5327.944415,30745.67924,52.32,71.2
31-Jul-15,5264.945072,30741.67928,51.52,71.2
3-Aug-15,5219.945542,30737.67932,49.33,72.75
4-Aug-15,5234.945385,30733.67936,49.65,72.75
5-Aug-15,5178.445975,30754.67914,48.96,72.75
6-Aug-15,5185.945896,30475.68206,49.07,72.75
7-Aug-15,5173.946022,28721.70035,48.17,72.75
10-Aug-15,5309.944603,30017.68683,49.64,73.1
11-Aug-15,5125.446528,30013.68688,48.68,73.1
12-Aug-15,5189.44586,30460.18222,49.31,73.1
13-Aug-15,5184.945907,30106.68591,48.68,73.1
14-Aug-15,5165.946105,30103.18594,48.64,73.1
17-Aug-15,5114.946637,28049.70736,47.91,73.2
18-Aug-15,5034.947472,28199.7058,47.9,73.2
19-Aug-15,4994.947889,28444.70324,45.92,73.2
20-Aug-15,5118.946595,28441.70328,45.09,73.2
21-Aug-15,5054.947263,28434.70335,44.23,73.2
24-Aug-15,4950.948348,28499.70267,42.01,73.36
25-Aug-15,5064.947159,28499.70267,41.82,73.36
26-Aug-15,4935.44851,28549.70215,42.78,73.36
27-Aug-15,5139.946376,27749.71049,46.45,73.36
28-Aug-15,5134.946428,28199.7058,49.12,73.36
31-Aug-15,5134.946428,28199.7058,52.51,73.42
1-Sep-15,5068.947117,27749.71049,48.05,73.42
2-Sep-15,5119.946585,27749.71049,49.61,73.42
3-Sep-15,5246.94526,27249.71571,50.1,73.42
4-Sep-15,5119.946585,27749.71049,49.14,73.42
7-Sep-15,5148.946282,27249.71571,46.09,75.5
8-Sep-15,5345.444232,28249.70528,49.34,75.5
9-Sep-15,5364.944029,27749.71049,47.14,75.5
10-Sep-15,5397.943685,28249.70528,48.55,75.5
11-Sep-15,5369.943977,28249.70528,47.8,75.5
14-Sep-15,5308.944613,27749.71049,46.3,77.14
15-Sep-15,5347.444212,27749.71049,45.55,77.14
16-Sep-15,5379.943872,27749.71049,47.83,77.14
17-Sep-15,5390.443763,27749.71049,47.05,77.14
18-Sep-15,5254.945177,27749.71049,45.58,77.14
21-Sep-15,5268.945031,27749.71049,46.85,89.85
22-Sep-15,5077.947023,27749.71049,47.39,89.85
23-Sep-15,5056.947242,27749.71049,46.43,89.85
24-Sep-15,5050.947305,27749.71049,46.36,89.85
25-Sep-15,5022.947597,27749.71049,46.77,89.85
28-Sep-15,4964.948202,27749.71049,45.69,90.35
29-Sep-15,4969.94815,27749.71049,45.99,90.35
